card_id,product_id,name,set_id,set_name,number,rarity,pairing,premium_price,base_price,ratio,gap_usd,flags
sm8-183,179015,Mina,sm8,Lost Thunder,183,Uncommon,Reverse Holofoil / Normal,0.94,0.28,3.3571428571428568,0.6599999999999999,penny
sm8-184,179017,Mixed Herbs,sm8,Lost Thunder,184,Uncommon,Reverse Holofoil / Normal,0.49,0.19,2.5789473684210527,0.3,penny
sm8-185,179018,Moomoo Milk,sm8,Lost Thunder,185,Uncommon,Reverse Holofoil / Normal,0.59,0.24,2.4583333333333335,0.35,penny
sm8-186,179019,Morty,sm8,Lost Thunder,186,Uncommon,Reverse Holofoil / Normal,0.46,0.28,1.6428571428571428,0.18,penny
sm8-187,179021,Net Ball,sm8,Lost Thunder,187,Uncommon,Reverse Holofoil / Normal,2.15,1.89,1.1375661375661377,0.26,
sm8-188,179023,Professor Elm's Lecture,sm8,Lost Thunder,188,Uncommon,Reverse Holofoil / Normal,2.9,0.82,3.5365853658536586,2.08,penny
sm8-189,179025,Sightseer,sm8,Lost Thunder,189,Uncommon,Reverse Holofoil / Normal,2.38,0.44,5.409090909090909,1.94,penny
sm8-190,179026,Spell Tag,sm8,Lost Thunder,190,Uncommon,Reverse Holofoil / Normal,1.31,0.41,3.1951219512195124,0.9000000000000001,penny
sm8-192,179029,Wait and See Hammer,sm8,Lost Thunder,192,Uncommon,Reverse Holofoil / Normal,0.44,0.16,2.75,0.28,penny
sm8-193,179030,Whitney,sm8,Lost Thunder,193,Uncommon,Reverse Holofoil / Normal,1.24,0.24,5.166666666666667,1.0,penny
sm8-194,179032,Memory Energy,sm8,Lost Thunder,194,Uncommon,Reverse Holofoil / Normal,0.8,0.34,2.3529411764705883,0.46,penny
,492049,Lechonk - 154/198 (GameStop Promo),,,,,Reverse Holofoil / Normal,10.14,8.64,1.1736111111111112,1.5,
sm9-2,183773,Weedle,sm9,Team Up,2,Common,Reverse Holofoil / Normal,2.28,0.28,8.14285714285714,1.9999999999999998,penny
sm9-3,183774,Weedle,sm9,Team Up,3,Common,Reverse Holofoil / Normal,0.39,0.23,1.6956521739130435,0.16,penny
sm9-4,183775,Kakuna,sm9,Team Up,4,Uncommon,Reverse Holofoil / Normal,2.74,0.67,4.08955223880597,2.0700000000000003,penny
sm9-5,183776,Beedrill,sm9,Team Up,5,Rare,Reverse Holofoil / Normal,0.74,0.32,2.3125,0.42,penny
sm9-6,183777,Paras,sm9,Team Up,6,Common,Reverse Holofoil / Normal,0.4,0.2,2.0,0.2,penny
sm9-7,183778,Parasect,sm9,Team Up,7,Rare,Reverse Holofoil / Normal,0.55,0.36,1.527777777777778,0.19000000000000006,penny
sm9-8,183779,Exeggcute,sm9,Team Up,8,Common,Reverse Holofoil / Normal,0.33,0.18,1.8333333333333335,0.15000000000000002,penny
sm9-9,183780,Pinsir,sm9,Team Up,9,Rare,Reverse Holofoil / Normal,0.65,0.43,1.5116279069767442,0.22000000000000003,penny
sm9-11,183782,Charmander,sm9,Team Up,11,Common,Reverse Holofoil / Normal,3.99,0.52,7.673076923076923,3.47,penny
sm9-12,183783,Charmander,sm9,Team Up,12,Common,Reverse Holofoil / Normal,5.7,0.51,11.176470588235293,5.19,penny
sm9-13,183784,Charmeleon,sm9,Team Up,13,Uncommon,Reverse Holofoil / Normal,1.27,0.31,4.096774193548387,0.96,penny
sm9-14,183785,Charizard,sm9,Team Up,14,Rare,Reverse Holofoil / Normal,36.53,17.25,2.11768115942029,19.28,
sm9-15,183786,Vulpix,sm9,Team Up,15,Common,Reverse Holofoil / Normal,1.66,0.28,5.928571428571428,1.38,penny
sm9-16,183787,Ninetales,sm9,Team Up,16,Rare,Reverse Holofoil / Normal,6.71,1.64,4.091463414634147,5.07,
sm9-17,183788,Ponyta,sm9,Team Up,17,Common,Reverse Holofoil / Normal,0.56,0.27,2.074074074074074,0.29000000000000004,penny
sm9-18,183789,Rapidash,sm9,Team Up,18,Uncommon,Reverse Holofoil / Normal,0.63,0.26,2.423076923076923,0.37,penny
sm9-20,183791,Litten,sm9,Team Up,20,Common,Reverse Holofoil / Normal,0.43,0.29,1.4827586206896552,0.14,penny
sm9-21,183792,Torracat,sm9,Team Up,21,Uncommon,Reverse Holofoil / Normal,0.45,0.34,1.3235294117647058,0.10999999999999999,penny
sm9-22,183793,Squirtle,sm9,Team Up,22,Common,Reverse Holofoil / Normal,13.67,2.54,5.381889763779528,11.129999999999999,
sm9-23,183794,Squirtle,sm9,Team Up,23,Common,Reverse Holofoil / Normal,9.38,1.87,5.016042780748664,7.510000000000001,
sm9-24,183795,Wartortle,sm9,Team Up,24,Uncommon,Reverse Holofoil / Normal,2.23,0.51,4.372549019607843,1.72,penny
sm9-25,183796,Blastoise,sm9,Team Up,25,Rare,Reverse Holofoil / Normal,25.92,10.8,2.4,15.120000000000001,
sm9-26,183797,Psyduck,sm9,Team Up,26,Common,Reverse Holofoil / Normal,17.96,0.99,18.141414141414142,16.970000000000002,penny
sm9-27,183798,Golduck,sm9,Team Up,27,Uncommon,Reverse Holofoil / Normal,0.52,0.24,2.166666666666667,0.28,penny
sm9-28,183799,Staryu,sm9,Team Up,28,Common,Reverse Holofoil / Normal,0.37,0.16,2.3125,0.21,penny
sm9-29,183800,Magikarp,sm9,Team Up,29,Common,Reverse Holofoil / Normal,7.15,0.39,18.333333333333332,6.760000000000001,penny
sm9-31,183802,Lapras,sm9,Team Up,31,Rare,Reverse Holofoil / Normal,9.01,2.36,3.817796610169492,6.65,
sm9-34,183807,Alolan Geodude,sm9,Team Up,34,Common,Reverse Holofoil / Normal,0.41,0.25,1.64,0.15999999999999998,penny
sm9-35,183808,Alolan Geodude,sm9,Team Up,35,Common,Reverse Holofoil / Normal,5.76,0.99,5.818181818181818,4.77,penny
sm9-36,183809,Alolan Graveler,sm9,Team Up,36,Uncommon,Reverse Holofoil / Normal,0.5,0.2,2.5,0.3,penny
sm9-37,183810,Alolan Golem,sm9,Team Up,37,Rare,Reverse Holofoil / Normal,0.82,0.4,2.05,0.41999999999999993,penny
sm9-38,183811,Voltorb,sm9,Team Up,38,Common,Reverse Holofoil / Normal,0.33,0.17,1.9411764705882353,0.16,penny
sm9-41,183814,Mareep,sm9,Team Up,41,Common,Reverse Holofoil / Normal,0.64,0.28,2.2857142857142856,0.36,penny
sm9-42,183815,Flaaffy,sm9,Team Up,42,Uncommon,Reverse Holofoil / Normal,0.78,0.46,1.6956521739130435,0.32,penny
sm9-44,183819,Blitzle,sm9,Team Up,44,Common,Reverse Holofoil / Normal,0.39,0.19,2.0526315789473686,0.2,penny
sm9-45,183820,Zebstrika,sm9,Team Up,45,Rare,Reverse Holofoil / Normal,0.71,0.37,1.9189189189189189,0.33999999999999997,penny
sm9-46,183821,Emolga,sm9,Team Up,46,Common,Reverse Holofoil / Normal,0.72,0.31,2.32258064516129,0.41,penny
sm9-47,183822,Joltik,sm9,Team Up,47,Common,Reverse Holofoil / Normal,3.96,0.85,4.658823529411765,3.11,penny
sm9-48,183823,Galvantula,sm9,Team Up,48,Rare,Reverse Holofoil / Normal,0.71,0.35,2.0285714285714285,0.36,penny
sm9-49,183824,Helioptile,sm9,Team Up,49,Common,Reverse Holofoil / Normal,0.43,0.21,2.0476190476190474,0.22,penny
sm9-50,183825,Heliolisk,sm9,Team Up,50,Uncommon,Reverse Holofoil / Normal,0.4,0.2,2.0,0.2,penny
sm9-54,183832,Nidoran ♀,sm9,Team Up,54,Common,Reverse Holofoil / Normal,0.65,0.37,1.7567567567567568,0.28,penny
sm9-55,183833,Nidorina,sm9,Team Up,55,Uncommon,Reverse Holofoil / Normal,0.55,0.25,2.2,0.30000000000000004,penny
sm9-56,183834,Nidoqueen,sm9,Team Up,56,Rare,Reverse Holofoil / Normal,1.23,0.71,1.7323943661971832,0.52,penny
sm9-57,183835,Nidoran ♂,sm9,Team Up,57,Common,Reverse Holofoil / Normal,0.58,0.24,2.4166666666666665,0.33999999999999997,penny
sm9-58,183836,Nidorino,sm9,Team Up,58,Uncommon,Reverse Holofoil / Normal,0.46,0.24,1.9166666666666667,0.22000000000000003,penny
sm9-59,183837,Nidoking,sm9,Team Up,59,Rare,Reverse Holofoil / Normal,3.03,1.25,2.424,1.7799999999999998,
sm9-60,183838,Tentacool,sm9,Team Up,60,Common,Reverse Holofoil / Normal,0.36,0.17,2.117647058823529,0.18999999999999997,penny
sm9-61,183839,Tentacruel,sm9,Team Up,61,Uncommon,Reverse Holofoil / Normal,0.44,0.18,2.4444444444444446,0.26,penny
sm9-62,183840,Grimer,sm9,Team Up,62,Common,Reverse Holofoil / Normal,0.43,0.15,2.8666666666666667,0.28,penny
sm9-63,183841,Muk,sm9,Team Up,63,Rare,Reverse Holofoil / Normal,1.19,0.4,2.9749999999999996,0.7899999999999999,penny
sm9-64,183842,Alolan Marowak,sm9,Team Up,64,Rare,Reverse Holofoil / Normal,7.77,1.81,4.292817679558011,5.959999999999999,
sm9-65,183843,Starmie,sm9,Team Up,65,Rare,Reverse Holofoil / Normal,0.95,0.46,2.0652173913043477,0.48999999999999994,penny
sm9-66,183844,Mr. Mime,sm9,Team Up,66,Rare,Reverse Holofoil / Normal,2.72,0.49,5.551020408163266,2.2300000000000004,penny
sm9-68,183846,Jynx,sm9,Team Up,68,Uncommon,Reverse Holofoil / Normal,0.46,0.27,1.7037037037037037,0.19,penny
sm9-69,183847,Cosmog,sm9,Team Up,69,Common,Reverse Holofoil / Normal,0.62,0.24,2.5833333333333335,0.38,penny
sm9-70,183848,Cosmoem,sm9,Team Up,70,Uncommon,Reverse Holofoil / Normal,0.46,0.29,1.5862068965517244,0.17000000000000004,penny
sm9-71,183849,Mankey,sm9,Team Up,71,Common,Reverse Holofoil / Normal,0.41,0.22,1.8636363636363635,0.18999999999999997,penny
sm9-72,183850,Primeape,sm9,Team Up,72,Rare,Reverse Holofoil / Normal,1.19,0.38,3.131578947368421,0.8099999999999999,penny
sm9-73,183851,Hitmonlee,sm9,Team Up,73,Uncommon,Reverse Holofoil / Normal,3.81,0.75,5.08,3.06,penny
sm9-74,183852,Hitmonchan,sm9,Team Up,74,Uncommon,Reverse Holofoil / Normal,4.79,0.72,6.652777777777778,4.07,penny
sm9-75,183853,Omanyte,sm9,Team Up,75,Uncommon,Reverse Holofoil / Normal,0.76,0.31,2.4516129032258065,0.45,penny
sm9-77,183855,Kabuto,sm9,Team Up,77,Uncommon,Reverse Holofoil / Normal,0.86,0.35,2.4571428571428573,0.51,penny
sm9-78,183856,Kabutops,sm9,Team Up,78,Rare,Reverse Holofoil / Normal,3.33,0.79,4.215189873417722,2.54,penny
sm9-79,183857,Larvitar,sm9,Team Up,79,Common,Reverse Holofoil / Normal,0.66,0.3,2.2,0.36000000000000004,penny
sm9-80,183858,Pupitar,sm9,Team Up,80,Uncommon,Reverse Holofoil / Normal,0.35,0.21,1.6666666666666665,0.13999999999999999,penny
sm9-81,183859,Pancham,sm9,Team Up,81,Common,Reverse Holofoil / Normal,5.84,0.63,9.269841269841269,5.21,penny
sm9-83,183861,Alolan Grimer,sm9,Team Up,83,Common,Reverse Holofoil / Normal,0.47,0.28,1.6785714285714284,0.18999999999999995,penny
sm9-84,183862,Alolan Muk,sm9,Team Up,84,Rare,Reverse Holofoil / Normal,2.12,0.62,3.4193548387096775,1.5,penny
sm9-86,183864,Poochyena,sm9,Team Up,86,Common,Reverse Holofoil / Normal,0.5,0.28,1.7857142857142856,0.21999999999999997,penny
sm9-87,183865,Mightyena,sm9,Team Up,87,Rare,Reverse Holofoil / Normal,1.09,0.52,2.0961538461538463,0.5700000000000001,penny
sm9-89,183867,Spiritomb,sm9,Team Up,89,Uncommon,Reverse Holofoil / Normal,0.44,0.23,1.9130434782608694,0.21,penny
sm9-90,183868,Zorua,sm9,Team Up,90,Common,Reverse Holofoil / Normal,0.59,0.41,1.4390243902439024,0.18,penny
sm9-92,183870,Vullaby,sm9,Team Up,92,Common,Reverse Holofoil / Normal,0.37,0.13,2.846153846153846,0.24,penny
sm9-93,183871,Mandibuzz,sm9,Team Up,93,Rare,Reverse Holofoil / Normal,0.53,0.35,1.5142857142857145,0.18000000000000005,penny
sm9-94,183872,Pangoro,sm9,Team Up,94,Rare,Reverse Holofoil / Normal,0.79,0.35,2.2571428571428576,0.44000000000000006,penny
sm9-98,183880,Skarmory,sm9,Team Up,98,Rare,Reverse Holofoil / Normal,0.88,0.47,1.872340425531915,0.41000000000000003,penny
sm9-100,183882,Bronzor,sm9,Team Up,100,Common,Reverse Holofoil / Normal,0.73,0.22,3.318181818181818,0.51,penny
sm9-101,183883,Bronzong,sm9,Team Up,101,Rare,Reverse Holofoil / Normal,0.52,0.31,1.6774193548387097,0.21000000000000002,penny
sm9-102,183884,Ferroseed,sm9,Team Up,102,Common,Reverse Holofoil / Normal,0.41,0.15,2.7333333333333334,0.26,penny
sm9-103,183885,Ferrothorn,sm9,Team Up,103,Rare,Reverse Holofoil / Normal,0.35,0.25,1.4,0.09999999999999998,penny
sm9-104,183886,Pawniard,sm9,Team Up,104,Common,Reverse Holofoil / Normal,0.4,0.22,1.8181818181818183,0.18000000000000002,penny
sm9-105,183887,Bisharp,sm9,Team Up,105,Rare,Reverse Holofoil / Normal,0.64,0.31,2.064516129032258,0.33,penny
sm9-107,183891,Honedge,sm9,Team Up,107,Common,Reverse Holofoil / Normal,0.39,0.21,1.8571428571428572,0.18000000000000002,penny
sm9-108,183892,Doublade,sm9,Team Up,108,Uncommon,Reverse Holofoil / Normal,0.39,0.23,1.6956521739130435,0.16,penny
sm9-110,183894,Klefki,sm9,Team Up,110,Common,Reverse Holofoil / Normal,0.39,0.2,1.95,0.19,penny
sm9-112,183896,Mimikyu,sm9,Team Up,112,Rare,Reverse Holofoil / Normal,18.85,15.14,1.2450462351387055,3.710000000000001,
sm9-114,183901,Alolan Exeggutor,sm9,Team Up,114,Rare,Reverse Holofoil / Normal,0.41,0.52,0.7884615384615384,-0.11000000000000004,penny
sm9-115,183902,Alolan Exeggutor,sm9,Team Up,115,Rare,Reverse Holofoil / Normal,1.19,0.66,1.8030303030303028,0.5299999999999999,penny
sm9-116,183903,Dratini,sm9,Team Up,116,Common,Reverse Holofoil / Normal,0.88,0.37,2.3783783783783785,0.51,penny
sm9-117,183904,Dratini,sm9,Team Up,117,Common,Reverse Holofoil / Normal,1.03,0.32,3.21875,0.71,penny
sm9-118,183905,Dragonair,sm9,Team Up,118,Uncommon,Reverse Holofoil / Normal,1.14,0.38,2.9999999999999996,0.7599999999999999,penny
sm9-121,183910,Pidgey,sm9,Team Up,121,Common,Reverse Holofoil / Normal,0.55,0.25,2.2,0.30000000000000004,penny
sm9-122,183911,Pidgey,sm9,Team Up,122,Common,Reverse Holofoil / Normal,0.53,0.3,1.7666666666666668,0.23000000000000004,penny
sm9-123,183912,Pidgeotto,sm9,Team Up,123,Common,Reverse Holofoil / Normal,1.42,0.4,3.55,1.02,penny
sm9-124,183913,Pidgeot,sm9,Team Up,124,Rare,Reverse Holofoil / Normal,1.02,0.56,1.8214285714285714,0.45999999999999996,penny
sm9-125,183914,Meowth,sm9,Team Up,125,Common,Reverse Holofoil / Normal,1.34,0.31,4.322580645161291,1.03,penny
sm9-126,183915,Persian,sm9,Team Up,126,Uncommon,Reverse Holofoil / Normal,0.51,0.27,1.8888888888888888,0.24,penny
sm9-127,183916,Farfetch'd,sm9,Team Up,127,Uncommon,Reverse Holofoil / Normal,17.46,0.81,21.555555555555554,16.650000000000002,penny
sm9-128,183917,Kangaskhan,sm9,Team Up,128,Uncommon,Reverse Holofoil / Normal,0.49,0.27,1.8148148148148147,0.21999999999999997,penny
sm9-129,183918,Tauros,sm9,Team Up,129,Uncommon,Reverse Holofoil / Normal,0.41,0.2,2.05,0.20999999999999996,penny
sm9-130,183919,Aerodactyl,sm9,Team Up,130,Rare,Reverse Holofoil / Normal,1.6,0.97,1.6494845360824744,0.6300000000000001,penny
sm9-135,183924,Brock's Grit,sm9,Team Up,135,Uncommon,Reverse Holofoil / Normal,0.42,0.27,1.5555555555555554,0.14999999999999997,penny
sm9-136,183926,Buff Padding,sm9,Team Up,136,Uncommon,Reverse Holofoil / Normal,0.38,0.27,1.4074074074074074,0.10999999999999999,penny
sm9-137,183927,Dana,sm9,Team Up,137,Uncommon,Reverse Holofoil / Normal,0.44,0.24,1.8333333333333335,0.2,penny
sm9-138,183930,Dangerous Drill,sm9,Team Up,138,Uncommon,Reverse Holofoil / Normal,0.4,0.23,1.7391304347826086,0.17,penny
sm9-139,183931,Electrocharger,sm9,Team Up,139,Uncommon,Reverse Holofoil / Normal,0.3,0.23,1.3043478260869563,0.06999999999999998,penny
sm9-141,183935,Evelyn,sm9,Team Up,141,Uncommon,Reverse Holofoil / Normal,0.36,0.22,1.6363636363636362,0.13999999999999999,penny
sm9-142,183937,Fairy Charm UB,sm9,Team Up,142,Uncommon,Reverse Holofoil / Normal,0.41,0.28,1.464285714285714,0.12999999999999995,penny
sm9-143,183938,Grass Memory,sm9,Team Up,143,Uncommon,Reverse Holofoil / Normal,0.39,0.28,1.3928571428571428,0.10999999999999999,penny
sm9-144,183939,Ingo & Emmet,sm9,Team Up,144,Uncommon,Reverse Holofoil / Normal,0.42,0.26,1.6153846153846152,0.15999999999999998,penny
sm9-145,183942,Jasmine,sm9,Team Up,145,Uncommon,Reverse Holofoil / Normal,0.4,0.34,1.1764705882352942,0.06,penny
sm9-146,183943,Judge Whistle,sm9,Team Up,146,Uncommon,Reverse Holofoil / Normal,0.49,0.21,2.3333333333333335,0.28,penny
sm9-147,183945,Lavender Town,sm9,Team Up,147,Uncommon,Reverse Holofoil / Normal,0.41,0.22,1.8636363636363635,0.18999999999999997,penny
sm9-148,183946,Metal Goggles,sm9,Team Up,148,Uncommon,Reverse Holofoil / Normal,0.94,0.41,2.292682926829268,0.53,penny
sm9-149,183949,Morgan,sm9,Team Up,149,Uncommon,Reverse Holofoil / Normal,0.47,0.24,1.9583333333333333,0.22999999999999998,penny
sm9-150,183950,Nanu,sm9,Team Up,150,Uncommon,Reverse Holofoil / Normal,0.36,0.31,1.161290322580645,0.04999999999999999,penny
sm9-151,183953,Nita,sm9,Team Up,151,Uncommon,Reverse Holofoil / Normal,0.34,0.25,1.36,0.09000000000000002,penny
,183954,Pokemon Communication,,,,,Reverse Holofoil / Normal,0.73,0.17,4.294117647058823,0.5599999999999999,penny
sm9-153,183956,Return Label,sm9,Team Up,153,Uncommon,Reverse Holofoil / Normal,0.35,0.19,1.8421052631578947,0.15999999999999998,penny
sm9-154,183957,Sabrina's Suggestion,sm9,Team Up,154,Uncommon,Reverse Holofoil / Normal,0.46,0.33,1.393939393939394,0.13,penny
sm9-155,183959,Unidentified Fossil,sm9,Team Up,155,Uncommon,Reverse Holofoil / Normal,0.37,0.19,1.9473684210526316,0.18,penny
sm9-156,183960,Viridian Forest,sm9,Team Up,156,Uncommon,Reverse Holofoil / Normal,0.63,0.35,1.8,0.28,penny
sm9-157,183961,Water Memory,sm9,Team Up,157,Uncommon,Reverse Holofoil / Normal,0.42,0.27,1.5555555555555554,0.14999999999999997,penny
,184424,Water Energy (2019 Unnumbered),,,,,Reverse Holofoil / Normal,0.71,0.17,4.1764705882352935,0.5399999999999999,penny
,184425,Darkness Energy (2019 Unnumbered),,,,,Reverse Holofoil / Normal,1.62,0.25,6.48,1.37,penny
,184426,Fairy Energy (2019 Unnumbered),,,,,Reverse Holofoil / Normal,1.5,0.29,5.172413793103448,1.21,penny
,184427,Fire Energy (2019 Unnumbered),,,,,Reverse Holofoil / Normal,0.9,0.17,5.294117647058823,0.73,penny
,184428,Fighting Energy (2019 Unnumbered),,,,,Reverse Holofoil / Normal,0.63,0.12,5.25,0.51,penny
,184429,Grass Energy (2019 Unnumbered),,,,,Reverse Holofoil / Normal,0.78,0.15,5.2,0.63,penny
,184430,Lightning Energy (2019 Unnumbered),,,,,Reverse Holofoil / Normal,0.76,0.18,4.222222222222222,0.5800000000000001,penny
,184431,Metal Energy (2019 Unnumbered),,,,,Reverse Holofoil / Normal,1.06,0.26,4.076923076923077,0.8,penny
,184432,Psychic Energy (2019 Unnumbered),,,,,Reverse Holofoil / Normal,1.0,0.22,4.545454545454546,0.78,penny
sm10-164,188402,Beast Bringer,sm10,Unbroken Bonds,164,Uncommon,Reverse Holofoil / Normal,0.33,0.17,1.9411764705882353,0.16,penny
sm10-2,189040,Caterpie,sm10,Unbroken Bonds,2,Common,Reverse Holofoil / Normal,0.49,0.32,1.53125,0.16999999999999998,penny
sm10-3,189041,Metapod,sm10,Unbroken Bonds,3,Uncommon,Reverse Holofoil / Normal,0.54,0.3,1.8000000000000003,0.24000000000000005,penny
sm10-4,189042,Butterfree,sm10,Unbroken Bonds,4,Rare,Reverse Holofoil / Normal,0.95,0.52,1.8269230769230769,0.42999999999999994,penny
sm10-5,189043,Oddish,sm10,Unbroken Bonds,5,Common,Reverse Holofoil / Normal,0.63,0.26,2.423076923076923,0.37,penny
sm10-6,189044,Oddish,sm10,Unbroken Bonds,6,Common,Reverse Holofoil / Normal,8.18,1.75,4.674285714285714,6.43,
sm10-7,189045,Gloom,sm10,Unbroken Bonds,7,Uncommon,Reverse Holofoil / Normal,1.56,0.48,3.2500000000000004,1.08,penny
sm10-9,189047,Venonat,sm10,Unbroken Bonds,9,Common,Reverse Holofoil / Normal,0.4,0.2,2.0,0.2,penny
sm10-10,189048,Venonat,sm10,Unbroken Bonds,10,Common,Reverse Holofoil / Normal,2.13,0.97,2.1958762886597936,1.16,penny
sm10-11,189049,Venomoth,sm10,Unbroken Bonds,11,Rare,Reverse Holofoil / Normal,0.66,0.46,1.434782608695652,0.2,penny
sm10-13,189053,Bellsprout,sm10,Unbroken Bonds,13,Common,Reverse Holofoil / Normal,0.36,0.04,9.0,0.32,penny
sm10-14,189054,Weepinbell,sm10,Unbroken Bonds,14,Uncommon,Reverse Holofoil / Normal,0.43,0.05,8.6,0.38,penny
sm10-15,189055,Victreebel,sm10,Unbroken Bonds,15,Rare,Reverse Holofoil / Normal,0.6,0.43,1.3953488372093024,0.16999999999999998,penny
sm10-16,189058,Tangela,sm10,Unbroken Bonds,16,Common,Reverse Holofoil / Normal,0.33,0.21,1.5714285714285716,0.12000000000000002,penny
sm10-17,189059,Tangrowth,sm10,Unbroken Bonds,17,Rare,Reverse Holofoil / Normal,0.58,0.42,1.380952380952381,0.15999999999999998,penny
sm10-18,189060,Grubbin,sm10,Unbroken Bonds,18,Common,Reverse Holofoil / Normal,1.54,0.4,3.85,1.1400000000000001,penny
sm10-21,189062,Growlithe,sm10,Unbroken Bonds,21,Common,Reverse Holofoil / Normal,1.1,0.39,2.8205128205128207,0.7100000000000001,penny
sm10-23,189066,Darumaka,sm10,Unbroken Bonds,23,Common,Reverse Holofoil / Normal,0.77,0.38,2.026315789473684,0.39,penny
sm10-24,189068,Darmanitan,sm10,Unbroken Bonds,24,Rare,Reverse Holofoil / Normal,0.4,0.24,1.6666666666666667,0.16000000000000003,penny
sm10-26,189071,Litten,sm10,Unbroken Bonds,26,Common,Reverse Holofoil / Normal,0.47,0.3,1.5666666666666667,0.16999999999999998,penny
sm10-27,189073,Litten,sm10,Unbroken Bonds,27,Common,Reverse Holofoil / Normal,0.5,0.33,1.5151515151515151,0.16999999999999998,penny
sm10-28,189075,Torracat,sm10,Unbroken Bonds,28,Uncommon,Reverse Holofoil / Normal,0.43,0.2,2.15,0.22999999999999998,penny
sm10-29,189078,Incineroar,sm10,Unbroken Bonds,29,Rare,Reverse Holofoil / Normal,0.79,0.47,1.6808510638297873,0.32000000000000006,penny
sm10-30,189079,Salandit,sm10,Unbroken Bonds,30,Common,Reverse Holofoil / Normal,0.34,0.13,2.6153846153846154,0.21000000000000002,penny
sm10-31,189082,Salazzle,sm10,Unbroken Bonds,31,Rare,Reverse Holofoil / Normal,1.0,0.61,1.639344262295082,0.39,penny
sm10-32,189084,Blacephalon,sm10,Unbroken Bonds,32,Rare,Reverse Holofoil / Normal,6.8,7.71,0.8819714656290532,-0.9100000000000001,
sm10-33,189088,Squirtle,sm10,Unbroken Bonds,33,Common,Reverse Holofoil / Normal,3.79,0.57,6.6491228070175445,3.22,penny
sm10-34,189094,Wartortle,sm10,Unbroken Bonds,34,Uncommon,Reverse Holofoil / Normal,1.61,0.67,2.4029850746268657,0.9400000000000001,penny
sm10-36,189109,Poliwag,sm10,Unbroken Bonds,36,Common,Reverse Holofoil / Normal,0.39,0.23,1.6956521739130435,0.16,penny
sm10-37,189111,Poliwag,sm10,Unbroken Bonds,37,Common,Reverse Holofoil / Normal,0.68,0.27,2.5185185185185186,0.41000000000000003,penny
sm10-38,189112,Poliwhirl,sm10,Unbroken Bonds,38,Uncommon,Reverse Holofoil / Normal,0.94,0.33,2.848484848484848,0.6099999999999999,penny
sm10-39,189114,Poliwrath,sm10,Unbroken Bonds,39,Rare,Reverse Holofoil / Normal,0.78,0.67,1.164179104477612,0.10999999999999999,penny
sm10-40,189116,Tentacool,sm10,Unbroken Bonds,40,Common,Reverse Holofoil / Normal,0.4,0.05,8.0,0.35000000000000003,penny
sm10-41,189120,Tentacruel,sm10,Unbroken Bonds,41,Uncommon,Reverse Holofoil / Normal,0.47,0.21,2.238095238095238,0.26,penny
sm10-42,189122,Slowpoke,sm10,Unbroken Bonds,42,Common,Reverse Holofoil / Normal,3.26,0.39,8.358974358974358,2.8699999999999997,penny
sm10-44,189143,Seel,sm10,Unbroken Bonds,44,Common,Reverse Holofoil / Normal,0.38,0.25,1.52,0.13,penny
